,carrier,location,date_time,clean_text,fact,emoji,month,hour,sense_dummy,text_len,len_emoji,day,day_of_month,part_of_day,seconds,sin_time,cos_time
545,TMobile,,2021-03-30 23:54:31,tap this not prank for every tweet give classroom need,1,['🎤'],3,23,0,54,1,1,30,evening,31,0.0022543817076046643,0.9999974588783296
546,TMobile,"Cincinnati, Oh",2021-03-30 23:54:07,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,7,0.0005090543431792651,0.9999998704318295
547,TMobile,,2021-03-30 23:54:01,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,1,7.272205210233201e-05,0.9999999973557515
548,TMobile,,2021-03-30 23:53:57,tap this not prank for every tweet give classroom need,1,['🎤'],3,23,0,54,1,1,30,evening,57,0.004145145102923426,0.999991408849134
549,TMobile,"Antigonish, Nova Scotia",2021-03-30 23:53:56,think sharing joy mlb customer pete,1,[],3,23,1,35,0,1,30,evening,56,0.004072423664626422,0.9999917076483663
550,TMobile,Florida,2021-03-30 23:53:52,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,52,0.0037815376999142786,0.9999928499607506
551,TMobile,,2021-03-30 23:53:43,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,43,0.003127043146888234,0.9999951107886266
552,TMobile,"Shawnee, KS",2021-03-30 23:53:41,retweeted love,0,[],3,23,1,14,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
553,TMobile,,2021-03-30 23:53:32,focusing lowband deployment coverage moment eta yet midband deployment,1,[],3,23,0,70,0,1,30,evening,32,0.0023271035689502685,0.9999972922908238
554,TMobile,"Boston, MA",2021-03-30 23:53:32,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,32,0.0023271035689502685,0.9999972922908238
555,TMobile,Florida,2021-03-30 23:53:29,tap this not prank for every tweet give classroom need,1,['🎤'],3,23,0,54,1,1,30,evening,29,0.0021089379495311737,0.9999977761878899
556,TMobile,"Bronx, New York",2021-03-30 23:53:08,thanks,1,[],3,23,1,6,0,1,30,evening,8,0.0005817763845130675,0.999999830768105
558,TMobile,,2021-03-30 23:53:04,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,4,0.0002908882045634246,0.9999999576920253
559,TMobile,"Seattle, WA",2021-03-30 23:53:00,actually charging protection sold including apple care,1,[],3,23,0,54,0,1,30,evening,0,0.0,1.0
560,TMobile,,2021-03-30 23:52:51,the retail industry undergoing major transformation with fast reliable network expect improved,0,['📦'],3,23,1,94,1,1,30,evening,51,0.003708816157778148,0.9999931223177027
561,TMobile,"Downey, CA",2021-03-30 23:52:50,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,50,0.0036360945960279547,0.9999933893861943
562,TMobile,"St Louis, MO",2021-03-30 23:52:48,spamming,1,[],3,23,0,8,0,1,30,evening,48,0.003490651415223732,0.9999939076577904
563,TMobile,,2021-03-30 23:52:38,thank god vpn,1,[],3,23,0,13,0,1,30,evening,38,0.002763434465118793,0.9999961817076888
564,TMobile,"Shawnee, KS",2021-03-30 23:52:34,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,34,0.002472547254336248,0.9999969432503657
565,TMobile,,2021-03-30 23:52:13,tap this not prank for every tweet give classroom need,1,['🎤'],3,23,0,54,1,1,30,evening,13,0.0009453865373394367,0.9999995531220477
566,TMobile,"Detroit,Michigan ",2021-03-30 23:51:41,swapping prank thanks all gotta tweet each tweet,1,['👏'],3,23,1,48,1,1,30,evening,41,0.002981599721100411,0.9999955550216727
567,TMobile,,2021-03-30 23:51:39,great hear jennifer silveira talk journey technology internal,1,[],3,23,1,61,0,1,30,evening,39,0.0028361562322398656,0.9999959781008253
568,TMobile,,2021-03-30 23:51:33,thanks teacher deserving,1,[],3,23,1,24,0,1,30,evening,33,0.0023998254179889928,0.9999971204148356
569,TMobile,"Louisville, KY",2021-03-30 23:51:22,veteran discount pain as use the hassle make want cha,1,[],3,23,0,53,0,1,30,evening,22,0.0015998844651418896,0.9999987201840301
570,TMobile,"Nashville, TN",2021-03-30 23:50:52,got another brawl hand round connected inked,1,[],3,23,-1,44,0,1,30,evening,52,0.0037815376999142786,0.9999928499607506
571,TMobile,,2021-03-30 23:50:13,account eligible migrated tmobile,1,[],3,23,0,33,0,1,30,evening,13,0.0009453865373394367,0.9999995531220477
572,TMobile,"Virginia, USA",2021-03-30 23:49:55,damnit making best streaming service killing sticking,1,[],3,23,1,53,0,1,30,evening,55,0.003999702204792417,0.9999920011591458
573,TMobile,,2021-03-30 23:49:43,tap this not prank for every tweet give classroom need,1,['🎤'],3,23,0,54,1,1,30,evening,43,0.003127043146888234,0.9999951107886266
574,TMobile,"Independence, mo",2021-03-30 23:49:35,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,35,0.0025452690776074445,0.9999967607974151
575,TMobileHelp,,2021-03-30 23:49:28,how long take account migrate tmobile fully,1,[],3,23,-1,43,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
576,TMobile,Minneapolis by way of Chi-Town,2021-03-30 23:49:17,just worst customer service experience golden valley the agent talked,0,[],3,23,-1,69,0,1,30,evening,17,0.0012362745719139464,0.9999992358122994
579,TMobile,"Chicago, IL",2021-03-30 23:49:03,give please,1,[],3,23,0,11,0,1,30,evening,3,0.00021816615476863465,0.9999999762017642
580,TMobile,,2021-03-30 23:48:54,thanks prank,1,[],3,23,1,12,0,1,30,evening,54,0.0039269807238059996,0.9999922893814706
581,TMobile,"Dallas, TX",2021-03-30 23:48:49,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,49,0.0035633730150482867,0.999993651166224
582,TMobileHelp,,2021-03-30 23:48:40,long time loyal customer get taken care instead needing stalk web,0,[],3,23,1,65,0,1,30,evening,40,0.0029088779843619342,0.9999957692054863
583,TMobile,"Laurel, MD",2021-03-30 23:48:26,hanging downstairs marley station fun bringing love customer experien,1,[],3,23,1,69,0,1,30,evening,26,0.0018907722297340735,0.99999821248859
584,TMobile,"Pennsylvania, USA",2021-03-30 23:48:12,day made the infamous,0,"['🙌', '🏼', '👇', '🏼', '👇', '🏼', '👇', '🏼']",3,23,-1,21,8,1,30,evening,12,0.0008726645152351496,0.9999996192282494
585,TMobile,"Laurel, MD",2021-03-30 23:48:03,tap this not prank for every tweet give classroom need,1,['🎤'],3,23,0,54,1,1,30,evening,3,0.00021816615476863465,0.9999999762017642
586,TMobile,,2021-03-30 23:48:03,give thanks not prank,1,[],3,23,1,21,0,1,30,evening,3,0.00021816615476863465,0.9999999762017642
587,TMobile,"Laurel, MD",2021-03-30 23:47:41,resolving pain point thing join force downstairs marley station find soluti,1,[],3,23,0,75,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
588,TMobile,"Rockville, MD",2021-03-30 23:47:37,tuesday better celebrate popping jackson tennessee surprise delight,1,[],3,23,1,67,0,1,30,evening,37,0.002690712683383306,0.9999963800260756
589,TMobileHelp,Chicago,2021-03-30 23:47:35,find incompetent chat agent they verify time,1,[],3,23,-1,44,0,1,30,evening,35,0.0025452690776074445,0.9999967607974151
590,TMobile,Somewhere in GA,2021-03-30 23:47:20,shoutout teacher still pushing thru pandemic,1,"['👏', '🏾', '👏', '🏾', '👏', '🏾']",3,23,0,44,6,1,30,evening,20,0.001454440530541535,0.9999989423008122
591,TMobile,,2021-03-30 23:47:13,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,13,0.0009453865373394367,0.9999995531220477
592,TMobile,"Laurel, MD",2021-03-30 23:47:12,know big risk mean big reward encourage team you might end like,1,[],3,23,-1,63,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
593,TMobile,"Colorado Springs, CO",2021-03-30 23:47:10,yeah considering value pretty ballin,0,[],3,23,1,36,0,1,30,evening,10,0.0007272204575659147,0.9999997355751681
594,TMobile,"Ohio, USA",2021-03-30 23:47:03,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,3,0.00021816615476863465,0.9999999762017642
595,TMobile,,2021-03-30 23:47:00,keep good work,0,[],3,23,1,14,0,1,30,evening,0,0.0,1.0
596,TMobile,,2021-03-30 23:46:46,over million cell tower mapped using studio time,1,[],3,23,0,48,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
597,TMobile,,2021-03-30 23:46:45,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,45,0.0032724865065266256,0.9999946454016965
598,TMobile,"Las Vegas, NV",2021-03-30 23:46:36,foley say currently capacity tmobile arena right they working proof vaccination plan,1,[],3,23,1,84,0,1,30,evening,36,0.0026179908874179934,0.9999965730559848
599,TMobile,"Philadelphia, PA",2021-03-30 23:46:28,,1,[],3,23,0,0,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
600,TMobileHelp,"Bellevue, WA",2021-03-30 23:59:31,always happy check coverage anytime assistance rachaelt,0,[],3,23,1,55,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
601,TMobileHelp,"Charlotte, NC",2021-03-30 23:58:41,ahh tvision not plan,1,[],3,23,0,20,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
602,TMobileHelp,"Bellevue, WA",2021-03-30 23:56:41,love help please send may assist rubenhernandez,0,[],3,23,1,47,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
603,TMobileHelp,ohio,2021-03-30 23:56:19,fair getting rid tvision paid new firesticks servi,0,[],3,23,1,50,0,1,30,evening,19,0.0013817185515113562,0.9999990454264666
604,TMobileHelp,"Bellevue, WA",2021-03-30 23:55:54,eligible tvision service subscriber find unique offer link account,0,[],3,23,1,66,0,1,30,evening,54,0.0039269807238059996,0.9999922893814706
605,TMobileHelp,"Bellevue, WA",2021-03-30 23:55:07,thanks reaching concern never intention provide,1,[],3,23,1,47,0,1,30,evening,7,0.0005090543431792651,0.9999998704318295
606,TMobileHelp,"Bellevue, WA",2021-03-30 23:54:36,hello thanks contacting today definitely want get figu,1,[],3,23,1,54,0,1,30,evening,36,0.0026179908874179934,0.9999965730559848
607,TMobileHelp,"Bellevue, WA",2021-03-30 23:52:47,want ensure switch one military plan ease send,1,[],3,23,-1,46,0,1,30,evening,47,0.0034179297969388783,0.9999941588608922
608,TMobileHelp,Taylor Texas,2021-03-30 23:52:14,excuse start nationwide service end month and,1,[],3,23,-1,45,0,1,30,evening,14,0.0010181085544440501,0.9999994817273514
609,TMobileHelp,Taylor Texas,2021-03-30 23:50:18,sound like excuse,1,[],3,23,1,17,0,1,30,evening,18,0.0013089965651739634,0.9999991432636292
610,TMobileHelp,,2021-03-30 23:49:28,how long take account migrate tmobile fully,1,[],3,23,-1,43,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
611,TMobileHelp,"Charlotte, NC",2021-03-30 23:49:12,how get promo code youtube where sign,1,[],3,23,0,37,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
612,TMobileHelp,"Bellevue, WA",2021-03-30 23:49:10,want feel confident everything coming change check offici,0,[],3,23,1,57,0,1,30,evening,10,0.0007272204575659147,0.9999997355751681
613,TMobileHelp,,2021-03-30 23:48:40,long time loyal customer get taken care instead needing stalk web,0,[],3,23,1,65,0,1,30,evening,40,0.0029088779843619342,0.9999957692054863
614,TMobileHelp,"Stockholm, Sweden",2021-03-30 23:48:21,hey why customer service consistently terrible everytime ever contact,0,[],3,23,-1,69,0,1,30,evening,21,0.0015271625018799095,0.9999988338866665
616,TMobileHelp,Chicago,2021-03-30 23:47:35,find incompetent chat agent they verify time,1,[],3,23,-1,44,0,1,30,evening,35,0.0025452690776074445,0.9999967607974151
617,TMobileHelp,,2021-03-30 23:47:15,our friend able help redeem subscription,0,[],3,23,1,40,0,1,30,evening,15,0.0010908305661643995,0.999999405044161
618,TMobileHelp,"Bellevue, WA",2021-03-30 23:46:48,awesome bridget wren,0,[],3,23,1,20,0,1,30,evening,48,0.003490651415223732,0.9999939076577904
619,TMobileHelp,"Bellevue, WA",2021-03-30 23:46:46,hey bill great question would love help get thanked today send help conniemixson,0,[],3,23,1,80,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
620,TMobileHelp,"Bellevue, WA",2021-03-30 23:45:17,take promise reach back serious you came right place,1,[],3,23,-1,52,0,1,30,evening,17,0.0012362745719139464,0.9999992358122994
621,TMobileHelp,where ever the $$ at,2021-03-30 23:45:09,fixed thank,1,[],3,23,1,11,0,1,30,evening,9,0.0006544984227701476,0.9999997858158843
622,TMobileHelp,Shapeshifting,2021-03-30 23:44:06,idea latest alert message tvision mean way find exactly tvision ending,0,[],3,23,1,70,0,1,30,evening,6,0.0004363322991533301,0.9999999048070578
623,TMobileHelp,"Bellevue, WA",2021-03-30 23:43:46,hello jim want feel team would love opportunity,0,[],3,23,1,47,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
624,TMobileHelp,"Bellevue, WA",2021-03-30 23:43:38,having service need stay connected place matter,1,[],3,23,0,47,0,1,30,evening,38,0.002763434465118793,0.9999961817076888
625,TMobileHelp,"Bellevue, WA",2021-03-30 23:41:38,hello thank reaching any sprint metro customer qualifying,1,[],3,23,0,57,0,1,30,evening,38,0.002763434465118793,0.9999961817076888
626,TMobileHelp,"Bellevue, WA",2021-03-30 23:39:52,important great experience throughout support chan,0,[],3,23,1,50,0,1,30,evening,52,0.0037815376999142786,0.9999928499607506
627,TMobileHelp,"Bellevue, WA",2021-03-30 23:38:28,tvision never building business building home internet,1,['–'],3,23,0,54,1,1,30,evening,28,0.002036216053572466,0.9999979269099427
628,TMobileHelp,"Bellevue, WA",2021-03-30 23:36:54,care experience know important information,0,[],3,23,1,42,0,1,30,evening,54,0.0039269807238059996,0.9999922893814706
629,TMobileHelp,"Bellevue, WA",2021-03-30 23:33:25,lot great exciting offer claim today josh send way question,0,[],3,23,1,59,0,1,30,evening,25,0.0018180503026235678,0.9999983473451829
630,TMobileHelp,"Bellevue, WA",2021-03-30 23:27:49,appreciate ten year great offer going alwa,1,[],3,23,1,42,0,1,30,evening,49,0.0035633730150482867,0.999993651166224
631,TMobileHelp,"Bellevue, WA",2021-03-30 23:26:44,want make sure everything working correct send help anything conniemixson,0,[],3,23,1,73,0,1,30,evening,44,0.0031997648351684022,0.9999948807393964
632,TMobileHelp,"Stockholm, Sweden",2021-03-30 23:26:42,phone service least minute home internet going,1,[],3,23,-1,46,0,1,30,evening,42,0.0030543214420707073,0.9999953355493857
633,TMobileHelp,"Bellevue, WA",2021-03-30 23:26:26,yikes bummed happy get thanked offer want make sure get,0,[],3,23,1,55,0,1,30,evening,26,0.0018907722297340735,0.99999821248859
634,TMobileHelp,"Bellevue, WA",2021-03-30 23:24:30,would love dive service together get start send austinhamilton,0,[],3,23,1,62,0,1,30,evening,30,0.0021816598343367697,0.9999976201773518
635,TMobileHelp,"Bellevue, WA",2021-03-30 23:23:41,able redeem offer tuesday please send need assistance jorgegarcia,0,[],3,23,1,65,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
636,TMobileHelp,,2021-03-30 23:22:41,our friend able help redeem subscription,0,[],3,23,1,40,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
637,TMobileHelp,Taylor Texas,2021-03-30 23:22:15,want say thank screwing exceptional record tvis,0,[],3,23,1,47,0,1,30,evening,15,0.0010908305661643995,0.999999405044161
638,TMobileHelp,,2021-03-30 23:21:26,let get straight local store convinces buy tvision hub,1,[],3,23,1,54,0,1,30,evening,26,0.0018907722297340735,0.99999821248859
639,TMobileHelp,"Bellevue, WA",2021-03-30 23:21:12,hey love help redeem offer send assist marissachavez,0,[],3,23,1,52,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
640,TMobileHelp,"Bellevue, WA",2021-03-30 23:19:31,help want thing easy possible send wor,0,[],3,23,1,38,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
641,TMobileHelp,"Bellevue, WA",2021-03-30 23:19:25,hey want best service possible please send,0,[],3,23,1,42,0,1,30,evening,25,0.0018180503026235678,0.9999983473451829
642,TMobileHelp,"Bellevue, WA",2021-03-30 23:19:19,hey happy look send thanks courtneywest,0,[],3,23,1,39,0,1,30,evening,19,0.0013817185515113562,0.9999990454264666
643,TMobileHelp,"dallas, texas",2021-03-30 23:19:04,sent detail,1,[],3,23,0,11,0,1,30,evening,4,0.0002908882045634246,0.9999999576920253
644,TMobileHelp,"Bellevue, WA",2021-03-30 23:19:01,shoot please check option use tool available get,1,[],3,23,1,48,0,1,30,evening,1,7.272205210233201e-05,0.9999999973557515
645,TMobileHelp,"Bellevue, WA",2021-03-30 23:18:03,meet back atif victoriapollard,1,[],3,23,0,30,0,1,30,evening,3,0.00021816615476863465,0.9999999762017642
646,TMobileHelp,"Bellevue, WA",2021-03-30 23:16:28,excellent question tvision live live customer get similar better lineup,0,[],3,23,1,71,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
647,TMobileHelp,,2021-03-30 23:16:16,updated requested hard,0,[],3,23,-1,22,0,1,30,evening,16,0.001163552572115895,0.9999993230724769
648,TMobileHelp,"Bellevue, WA",2021-03-30 23:16:00,question please hesitate send,1,[],3,23,0,29,0,1,30,evening,0,0.0,1.0
649,TMobileHelp,,2021-03-30 23:15:43,yeah everything jumping hoop stop selling data this att,1,[],3,23,0,55,0,1,30,evening,43,0.003127043146888234,0.9999951107886266
650,TMobileHelp,"Bellevue, WA",2021-03-30 23:14:19,this sound like experience strive provide would love take look,1,[],3,23,1,62,0,1,30,evening,19,0.0013817185515113562,0.9999990454264666
651,TMobileHelp,"Bellevue, WA",2021-03-30 23:14:02,know important privacy want make sure confident info,0,[],3,23,1,52,0,1,30,evening,2,0.00014544410382007366,0.9999999894230063
652,TMobileHelp,"Long Island, New York",2021-03-30 23:13:41,,1,[],3,23,0,0,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
653,TMobileHelp,"Stockholm, Sweden",2021-03-30 23:13:19,referred guy fan support removed email address,1,[],3,23,0,46,0,1,30,evening,19,0.0013817185515113562,0.9999990454264666
654,TMobileHelp,"Bellevue, WA",2021-03-30 23:13:15,care experience our team one stop shop come ensuring question,1,[],3,23,0,61,0,1,30,evening,15,0.0010908305661643995,0.999999405044161
655,TMobileHelp,"Orlando, FL",2021-03-30 23:12:19,trying get stop billing month even though left service june,1,[],3,23,0,59,0,1,30,evening,19,0.0013817185515113562,0.9999990454264666
656,TMobileHelp,,2021-03-30 23:12:14,how help allowing exchange brand new phone literally trying buy,1,[],3,23,1,63,0,1,30,evening,14,0.0010181085544440501,0.9999994817273514
657,TMobileHelp,"New Haven, CT",2021-03-30 23:12:00,got letter mail today want sincerely apologize,1,[],3,23,1,46,0,1,30,evening,0,0.0,1.0
658,TMobileHelp,,2021-03-30 23:11:29,keeping longtime customer joke,1,"['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😁', '😂']",3,23,0,30,14,1,30,evening,29,0.0021089379495311737,0.9999977761878899
659,TMobileHelp,Baltimore,2021-03-30 23:11:21,sim card swap fucking stupid might caught cancer stupid shit,0,[],3,23,-1,60,0,1,30,evening,21,0.0015271625018799095,0.9999988338866665
660,TMobileHelp,"Bellevue, WA",2021-03-30 23:09:31,able redeem offer tuesday please send team,0,[],3,23,1,42,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
661,TMobileHelp,Columbia SC,2021-03-30 23:09:14,called mobile since switched sim card sprint service terrible,0,['🗑'],3,23,-1,61,1,1,30,evening,14,0.0010181085544440501,0.9999994817273514
662,TMobileHelp,Indiana,2021-03-30 23:08:46,new service going lineup disappointed left hulu,1,[],3,23,-1,47,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
663,TMobileHelp,,2021-03-30 23:07:36,tried needed research seeing told,1,[],3,23,0,33,0,1,30,evening,36,0.0026179908874179934,0.9999965730559848
664,TMobileHelp,"Bellevue, WA",2021-03-30 23:07:31,always want make sure getting service love help plea,0,[],3,23,1,52,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
665,TMobileHelp,"Bellevue, WA",2021-03-30 23:06:51,thanks working replied message meet back alexisdean,1,[],3,23,1,51,0,1,30,evening,51,0.003708816157778148,0.9999931223177027
666,TMobileHelp,"Bellevue, WA",2021-03-30 23:05:51,want make sure getting help need account team,0,[],3,23,1,45,0,1,30,evening,51,0.003708816157778148,0.9999931223177027
667,TMobileHelp,"Bellevue, WA",2021-03-30 23:05:31,great hand team replied meet back alexisdean,1,[],3,23,1,44,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
668,TMobileHelp,"Manhattan, NY",2021-03-30 23:05:29,would really love someone help dm,0,[],3,23,1,33,0,1,30,evening,29,0.0021089379495311737,0.9999977761878899
669,TMobileHelp,"Bellevue, WA",2021-03-30 23:05:06,replied meet back alexisdean,1,[],3,23,0,28,0,1,30,evening,6,0.0004363322991533301,0.9999999048070578
670,TMobileHelp,"Bellevue, WA",2021-03-30 23:05:04,happy help meet take care asap gabimcginty,0,['😁'],3,23,1,42,1,1,30,evening,4,0.0002908882045634246,0.9999999576920253
671,TMobileHelp,"Bellevue, WA",2021-03-30 23:05:03,hello want ensure getting phone please send,1,[],3,23,0,43,0,1,30,evening,3,0.00021816615476863465,0.9999999762017642
672,TMobileHelp,"Manhattan, NY",2021-03-30 23:04:20,would really love someone help dm hour,0,[],3,23,1,38,0,1,30,evening,20,0.001454440530541535,0.9999989423008122
673,TMobileHelp,"Bellevue, WA",2021-03-30 23:04:11,hey goal provide customer best coverage experience possible,0,[],3,23,1,59,0,1,30,evening,11,0.0007999424885157787,0.9999996800459563
674,TMobileHelp,"Manhattan, NY",2021-03-30 23:04:00,would really love someone help dm hour can someone please respond,0,[],3,23,1,65,0,1,30,evening,0,0.0,1.0
675,TMobileHelp,"Bellevue, WA",2021-03-30 23:03:12,want know option available service,1,[],3,23,1,34,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
676,TMobileHelp,"Bellevue, WA",2021-03-30 23:02:18,hey thanks taking time reach always want make sure providing best,1,[],3,23,1,65,0,1,30,evening,18,0.0013089965651739634,0.9999991432636292
677,TMobileHelp,"Seattle, WA",2021-03-30 23:01:48,going yakima losing entire afternoon productivity,0,[],3,23,0,49,0,1,30,evening,48,0.003490651415223732,0.9999939076577904
678,TMobileHelp,,2021-03-30 23:01:21,hey need assistance esim,1,[],3,23,0,24,0,1,30,evening,21,0.0015271625018799095,0.9999988338866665
679,TMobileHelp,"Bellevue, WA",2021-03-30 22:59:42,thanks reaching would love hear experiencing ensure,1,[],3,22,1,51,0,1,30,evening,42,0.0030543214420707073,0.9999953355493857
680,TMobileHelp,"Bellevue, WA",2021-03-30 22:53:38,want see solid connection along great experience supp,1,[],3,22,1,53,0,1,30,evening,38,0.002763434465118793,0.9999961817076888
681,TMobileHelp,"Bellevue, WA",2021-03-30 22:53:36,hello care experience would love turn thing around future order,1,[],3,22,1,63,0,1,30,evening,36,0.0026179908874179934,0.9999965730559848
682,TMobileHelp,"Bellevue, WA",2021-03-30 22:52:13,certainly help get set roger send work together conniemixson,0,[],3,22,1,60,0,1,30,evening,13,0.0009453865373394367,0.9999995531220477
683,TMobileHelp,"Bellevue, WA",2021-03-30 22:50:59,thanks reaching let know going cellspot return send,1,[],3,22,1,51,0,1,30,evening,59,0.004290587913368087,0.9999907953853163
684,TMobileHelp,"Bellevue, WA",2021-03-30 22:49:50,sad see would like hear experience let,0,[],3,22,-1,38,0,1,30,evening,50,0.0036360945960279547,0.9999933893861943
685,TMobileHelp,,2021-03-30 22:49:22,customer service guru please help rectify worst customer experience year,0,[],3,22,-1,72,0,1,30,evening,22,0.0015998844651418896,0.9999987201840301
686,TMobileHelp,"Stockholm, Sweden",2021-03-30 22:48:51,redeem free subscription think,0,[],3,22,1,30,0,1,30,evening,51,0.003708816157778148,0.9999931223177027
687,TMobileHelp,,2021-03-30 22:45:51,take executive response unit get back regarding missing phone,1,[],3,22,-1,61,0,1,30,evening,51,0.003708816157778148,0.9999931223177027
688,TMobileHelp,"Bellevue, WA",2021-03-30 22:45:04,one great thing always great promotion going the,0,[],3,22,1,48,0,1,30,evening,4,0.0002908882045634246,0.9999999576920253
689,TMobileHelp,,2021-03-30 22:42:50,guy keep billing dead mother nearly month since said stop jus,1,[],3,22,-1,61,0,1,30,evening,50,0.0036360945960279547,0.9999933893861943
690,TMobileHelp,"Orlando, FL",2021-03-30 22:42:18,funny enough took step lmao,0,[],3,22,1,27,0,1,30,evening,18,0.0013089965651739634,0.9999991432636292
691,TMobileHelp,,2021-03-30 22:42:09,kyle believe could hour ago feel free,0,[],3,22,1,37,0,1,30,evening,9,0.0006544984227701476,0.9999997858158843
692,TMobileHelp,"Bellevue, WA",2021-03-30 22:41:49,would love magenta side our plan designed provide maximum value includin,0,[],3,22,1,72,0,1,30,evening,49,0.0035633730150482867,0.999993651166224
693,TMobileHelp,"Bellevue, WA",2021-03-30 22:41:35,sad see important signal keep connected,0,[],3,22,-1,39,0,1,30,evening,35,0.0025452690776074445,0.9999967607974151
694,TMobileHelp,,2021-03-30 22:41:08,hey really need help recently returned equipment charged,1,[],3,22,1,56,0,1,30,evening,8,0.0005817763845130675,0.999999830768105
695,TMobileHelp,Erie PA,2021-03-30 22:40:49,line though and referring,1,[],3,22,0,25,0,1,30,evening,49,0.0035633730150482867,0.999993651166224
696,TMobileHelp,"Bellevue, WA",2021-03-30 22:40:01,hey experience super important want make sure help,0,[],3,22,1,50,0,1,30,evening,1,7.272205210233201e-05,0.9999999973557515
697,TMobileHelp,"Bellevue, WA",2021-03-30 22:39:22,thank reaching today ryan the essential plan autopay,1,[],3,22,0,52,0,1,30,evening,22,0.0015998844651418896,0.9999987201840301
698,TMobileHelp,"Bellevue, WA",2021-03-30 22:36:19,committed providing reliable service need stay connected please send,1,[],3,22,0,68,0,1,30,evening,19,0.0013817185515113562,0.9999990454264666
699,TMobileHelp,"Bellevue, WA",2021-03-30 22:35:28,hey berkley experience want goal make sure,0,[],3,22,1,42,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
